,Unnamed: 0,"Boca, Florin P.","Baryshnikov, Yuliy","Ahlgren, Scott","Albin, Pierre","Balogh, József","Biswas, Indranil","Barthel, Tobias","Bronski, Jared C.","Cooney, Daniel B.","Dey, Partha S.","Nijholt, Eddie","Di Francesco, Philippe","Cautis, Sabin","Dutta, S. P.","Erdoğan, M. Burak","Bellini, Fabio","Loja Fernandes, Rui","Ford, Kevin","Duursma, Iwan","Balaji, Vikraman","Gepner, David","Guzman, R. K.","Hinkkanen, Aimo","Choi, Beomjun","Wang, Minmiao","Feng, Runhuan","Hur, Vera Mikyoung","Ivanov, S. V.","Dunfield, Nathan M.","Kerman, Ely","Clader, Emily","Kirkpatrick, Kay","Lee, Kiryung","Kirr, E.","Katz, Sheldon","Kim, Jaehoon","Fan, Cunwei","Freitas, Pedro","Berwick-Evans, Daniel","Chen, Xuezhi","Ford, K.","Leditzky, Felix","Bauer, Kristine","Lam, Yeuk Hay Joshua","Yu, Haizi","Berg, I. D.","Quan, Zhiyu","Helemskii, A. Ya.","Rapti, Z.","Pascaleff, James","Hanselman, Jonathan","Rasmussen, Sarah Dean","Bergner, Julia E.","Matusevich, Laura Felicia","Matin, Hossein Nick Zinat","Panidapu, Apoorva","Ren, Yan-Xia","Beaudry, Agnès","Jang, Donghoon","Chrontsios Garitsis, Efstathios K.","Tumanov, Alexander","Chi, Yichun","Wu, Xuan","Hodges, Reuven","Lucia, Angelo","Erdoğan, M. B.","Wayne, C. E.","Basak, Debmalya"
10,"Nijholt, Eddie",11.925742889385512,2.3821886836195385,23.83981574041393,11.911296184971535,3.3939165039092143,11.939077346052693,23.931193493044123,0.17909051098512518,5.990680571575397,4.774739393271399,0.08481875528605276,16.22861404725842,12.538685310665084,12.123396162948426,4.175012233838181,3.920535516009972,10.892710928476935,15.028494364511813,10.404760562716193,9.725217728805797,19.50060930904774,4.533877283868479,3.9518317861361956,13.406113645353194,4.961918705358539,7.36230440861467,5.357303839146547,19.212124525173696,26.406366311150386,17.408479365372884,17.61174467243797,3.5107826196762524,21.564068288978493,4.339719552702349,26.252746568243534,9.190100413592534,14.71344169860515,3.589572175481623,0.2837469292570305,13.406113645353194,23.700636418188445,9.75030465452387,11.471576484248143,12.497792212482896,14.503907000301089,7.219439827024703,3.291236596749194,29.291236596749194,0.5371550356894822,13.329641407154492,6.738698480640156,9.346621734886611,17.349958705981173,8.877742896661086,1.1721902041693184,19.733458691972775,3.6360614190492058,17.812652064684425,19.422363066458185,29.30847285384301,8.422090976998021,9.122997463077041,11.86707349953942,6.955759098155401,15.55557411922294,3.8159061649610257,1.9504347887090292,14.500010665895266
11,"Di Francesco, Philippe",16.251658637400613,8.111029847412487,8.119994299521759,16.22276522857266,16.15758838599409,16.278327550734975,16.33136635167371,16.219210819651238,16.362895144931176,8.136934912493292,16.22861404725842,0.12499903882752336,12.601000745203399,12.18571159748674,25.112388837567405,7.903386466558258,21.847737291492187,30.119304163561942,20.871836559970703,9.787533163344111,19.562924743586056,4.596192718406793,19.821474365219295,13.468429079891509,14.948071550613932,7.424619843152984,26.84883463027105,19.274439959712012,26.468681745688702,17.4707947999112,17.674060106976285,17.61622853291958,21.59522600624765,13.081474092645363,13.157531001390925,36.82271708890845,14.775757133143465,28.7788928383913,19.64085355327342,13.468429079891509,23.76295185272676,19.562924743586056,11.533891918786457,12.56010764702121,14.566222434839403,7.281755261563017,3.3535520312875082,29.35355203128751,14.028346362464852,4.463985613897602,3.3797351460764644,9.408937169424926,17.41227414051949,8.908900613930244,17.645168497078092,19.79577412651109,36.42292962503037,17.87496749922274,19.484678500996502,29.370788288381327,16.90649738853436,9.185312897615356,5.964694467038867,5.577070365431984,7.808944776880628,19.141846259343446,17.61622853291958,43.56234743222411
12,"Cautis, Sabin",6.280864950403639,12.532130958231637,12.550059862450178,12.532836491979321,12.467659649400751,12.588398814141637,12.641437615080372,12.529282083057902,12.672966408337839,12.583941088393246,12.538685310665084,12.601000745203399,0.16221786376047537,1.747846050664257,25.16159959473046,7.952597223721316,7.2989826828850815,30.168514920725,6.973682439044587,3.2789146401690563,4.903033875187278,4.645403475569851,19.87068512238235,13.517639837054567,14.99728230777699,7.473830600316042,26.898045387434106,19.32365071687507,26.51789250285176,17.520005557074256,5.907756954713114,17.665439290082634,43.23966276965836,13.130684849808421,4.394045459990818,36.87192784607151,4.941655963435507,28.828103595554357,9.845032155218238,13.517639837054567,23.812162609889818,19.612135500749112,5.791551337974758,12.609318404184268,14.615433192002461,7.330966018726075,3.402762788450566,29.402762788450566,14.07755711962791,6.720583799427932,3.387936938936974,9.458147926587984,8.730742448841273,17.867011985023545,17.69437925424115,19.844984883674147,36.47214038219343,4.481044564096449,9.766944629079779,29.419999045544383,16.955708145697415,9.234523654778414,11.978599691240792,3.491820323040372,15.667100310924313,19.1910570165065,17.665439290082634,14.537186063129056
13,"Dutta, S. P.",12.14644075309062,12.116841810514979,12.13477071473352,12.117547344262663,12.052370501684093,12.17310966642498,12.226148467363714,12.113992935341244,12.25767726062118,12.168651940676588,12.123396162948426,12.18571159748674,1.747846050664257,0.16783205058438627,25.168509908380077,7.959507537370932,21.90385836230486,30.175425234374615,10.463978815391688,3.281218078052262,6.539681938132909,4.652313789219467,19.877595436031967,13.524550150704183,15.004192621426606,7.480740913965658,26.904955701083722,19.330561030524684,26.524802816501374,17.526915870723872,8.865090588894478,17.67234960373225,43.24657308330797,13.137595163458037,5.274236614718904,36.87883815972112,7.415939101978069,28.835013909203973,19.696974624086092,13.524550150704183,23.819072923539434,19.619045814398728,5.795006494799566,12.616228717833884,14.622343505652077,7.337876332375691,3.4096731021001823,29.409673102100182,14.084467433277526,6.72403895625274,10.167265973635729,9.4650582402376,8.73419760566608,17.87392229867316,17.701289567890765,19.851895197323763,36.47905069584304,5.977029523345138,19.540799571809174,29.426909359194,16.96261845934703,9.24143396842803,11.985510004890408,6.985368224493148,15.67401062457393,19.197967330156118,17.67234960373225,10.904617125759195
14,"Erdoğan, M. Burak",8.35770599772376,4.17391984176594,12.530723977407092,6.261056146085831,8.32634924725492,25.099786906505642,25.15282570744438,0.9274322287193298,25.184354500701843,25.09532918075725,4.175012233838181,25.112388837567405,25.16159959473046,25.168509908380077,0.08064767689341985,7.833819781536046,21.778170606469974,2.504144789878311,10.401134937474245,9.717966478321898,19.493358058563842,4.526626033384581,9.875953840098541,13.398862394869296,14.878504865591719,7.355053158130771,1.1643159976195145,19.2048732746898,26.39911506066649,17.401228114888987,17.60449342195407,2.1933327309871706,4.312088532747309,0.3827031590477397,26.245495317759637,18.37657520194312,14.706190448121252,3.1899251281521206,9.785643434125603,0.5359544957947718,5.923346291926137,19.493358058563842,11.464325233764244,12.490540961998997,14.49665574981719,7.212188576540805,3.2839853462652955,5.8567970692530595,1.5509755197158488,13.322390156670593,20.208844191436572,9.339370484402712,17.342707455497276,8.874117271419138,5.85853393735196,4.9315518603722195,6.058893823334693,17.805400814200528,19.41511181597429,2.9301221603359116,5.612310234504048,9.115746212593143,11.85982224905552,27.815785142137706,7.774161434369521,0.09780656191959607,0.29740104826944685,6.213254392457414
15,"Bellini, Fabio",7.864115622162137,7.834516679586497,7.852445583805038,7.8352222133341805,7.770045370755611,7.890784535496498,7.943823336435233,7.831667804412761,7.975352129692698,7.8863268097481045,3.920535516009972,7.903386466558258,7.952597223721316,7.959507537370932,7.833819781536046,0.26033911845761204,22.00441963621007,30.275986508279825,21.028518904688585,9.944215508061996,19.71960708830394,4.7528750631246774,19.978156709937178,13.625111424609393,15.104753895331816,7.581302187870868,27.005516974988932,19.431122304429895,26.625364090406585,17.627477144629083,17.830742451694167,17.77291087763746,43.347134357213186,13.238156437363248,26.471744347499733,36.979399433626334,14.93243947786135,28.935575183109183,19.797535897991303,13.625111424609393,23.919634197444644,19.71960708830394,11.690574263504342,12.716789991739095,14.722904779557288,7.4384376062809014,3.5102343760053922,29.510234376005393,14.185028707182736,13.548639186410691,20.43509322117667,9.56561951414281,17.568956485237372,17.97448357257837,4.450462710448994,19.952456471228974,36.57961196974826,18.031649843940624,19.641360845714384,29.52747063309921,17.06317973325224,3.11399841411108,6.043035639397809,28.042034171877802,15.77457189847914,19.298528604061328,17.77291087763746,43.719029776941994
16,"Loja Fernandes, Rui",21.808466447096063,2.722358438065053,21.796796408738967,4.355914607653622,21.714396195689538,7.278378453476808,2.43201935126324,7.2586728764488955,21.919702954626626,21.830677634682033,10.892710928476935,21.847737291492187,7.2989826828850815,21.90385836230486,21.778170606469974,22.00441963621007,0.09284745252788197,30.070460931832113,10.411496664120437,9.738689931614282,6.504693837285409,4.547349486676964,9.886315566744733,13.41958584816168,7.449614159442051,7.375776611423155,8.933330466180406,19.225596727982182,26.419838513958872,2.1777439460226713,17.625216875246455,17.56738530118975,43.14160878076547,6.516315430457767,8.75540625701734,36.77387385717862,2.945382780282727,9.57668320222049,0.5023592390139382,13.41958584816168,23.71410862099693,19.514081511856226,5.742524343528314,6.25563220764569,7.258689601554787,7.232912029833188,3.3047087995576794,29.30470879955768,4.659834376911674,2.6686227219925955,20.229567644728956,9.360093937695096,17.36343090878966,17.76895799613066,5.865441755116088,19.74693089478126,36.374086393300544,8.913062133746456,0.8450363160550727,5.864389011330299,5.6192180522681765,9.136469665885526,11.880545702347904,13.918254297715045,15.569046322031426,19.093003027613616,5.855795100396583,43.51350420049428
17,"Ford, Kevin",1.4323825390078961,30.05043437659018,2.312951021600671,30.051139910337863,1.4992981533879646,30.10670223250018,30.159741033438916,30.047585501416442,30.19126982669638,7.525561126687947,15.028494364511813,30.119304163561942,30.168514920725,30.175425234374615,2.504144789878311,30.275986508279825,30.070460931832113,0.0671155628687135,6.925783747925164,9.6930478471489,19.468439427390845,4.501707402211582,9.863494524512042,13.373943763696298,14.85358623441872,7.330134526957773,26.75434931407584,9.5899773217584,5.2748392858986985,8.688154741857995,17.579574790781074,17.521743216724367,6.156566670900013,12.986988776450152,26.22057668658664,3.3389301611557487,14.681271816948254,28.68440752219609,19.54636823707821,1.6717429704620372,0.4830299293169704,9.734219713695422,11.439406602591246,4.155207443608666,14.471737118644192,7.187269945367806,3.259066715092297,9.7530222383641,13.93386104626964,13.297471525497595,20.183925560263575,9.314451853229714,17.31778882432428,2.5319022730950396,17.55068318088288,0.4104435168815808,9.08211107720879,17.78048218302753,19.39019318480129,7.319075743046529,16.812012072339147,9.090827581420145,2.9587259044706307,13.895433255482354,15.523404237566044,6.349120314382745,8.760871608362184,0.22177480671443314
18,"Duursma, Iwan",6.944188571858192,6.934322257666313,6.940298559072494,20.803672306746623,10.369247732084027,10.42961731445447,20.912273429847676,5.200029474456301,20.94380222310514,10.427388451580274,10.404760562716193,20.871836559970703,6.973682439044587,10.463978815391688,10.401134937474245,21.028518904688585,10.411496664120437,6.925783747925164,0.09724305463830897,4.872909659341396,6.507070299641577,4.554478873745472,19.77976052055797,13.426715235230189,14.906357705952612,7.382905998491663,26.807120785609726,19.23272611505069,8.808989300342459,17.429080955249876,8.81617313115748,17.574514688258255,21.57436908391699,13.039760247984043,6.568337039530132,9.195250811061783,4.911347762827382,28.737178993729977,19.599139708612096,13.426715235230189,11.860619004032719,3.2535351498207885,3.830726024708379,2.503678760471978,14.524508590178083,7.240041416901696,3.3118381866261877,29.311838186626186,6.993316258901766,4.4500809990104955,10.118348515898731,9.367223324763605,5.790186765286055,8.888043691599583,17.60345465241677,4.938515070462442,7.276243156073811,2.972208942426903,19.442964656335178,14.664537221860002,16.864783543873035,9.143599052954036,3.9625583631388044,6.960909495624649,15.576175709099935,19.100132414682122,17.574514688258255,4.8356259541736435
19,"Balaji, Vikraman",9.74826231894799,9.71866337637235,9.73659228059089,3.239789636706678,9.654192067541464,4.887465616141175,4.9139850166105425,9.715814501198615,9.859498826478552,9.770473506533959,9.725217728805797,9.787533163344111,3.2789146401690563,3.281218078052262,9.717966478321898,9.944215508061996,9.738689931614282,9.6930478471489,4.872909659341396,0.2096440251568134,19.667241716662037,4.700509691482774,19.925791338295276,13.57274605296749,15.052388523689913,7.528936816228965,26.95315160334703,19.378756932787994,26.572998718764683,17.57511177298718,8.889188540026133,17.72054550599556,43.29476898557128,13.185791065721345,13.209689487928916,36.92703406198443,7.440037053109723,28.88320981146728,19.7451705263494,13.57274605296749,23.867268825802743,19.667241716662037,11.638208891862439,12.664424620097192,14.670539407915385,3.693036117319499,3.4578690043634897,29.45786900436349,14.132663335540833,6.748136907384394,20.382727849534767,9.513254142500907,17.51659111359547,17.92211820093647,17.749485470154074,19.900091099587073,36.52724659810635,5.9930948240995745,6.529665158024161,29.47510526145731,17.01081436161034,9.289629870691337,12.033705907153715,4.664944800039317,15.722206526837237,19.246163232419427,17.72054550599556,14.555554801766696
20,"Gepner, David",19.52365389918993,9.747027478307146,19.511983860832835,19.494760490361976,19.429583647783407,9.775161406262146,19.60336161346303,19.491206081440556,19.634890406720494,19.5458650867759,19.50060930904774,19.562924743586056,4.903033875187278,6.539681938132909,19.493358058563842,19.71960708830394,6.504693837285409,19.468439427390845,6.507070299641577,19.667241716662037,0.10383444709350566,4.564874215935741,19.79015586274824,13.437110577420457,14.91675304814288,7.393301340681932,26.817516127799994,19.243121457240957,13.218681621608823,17.439476297440144,8.821370802252614,17.584910030448523,43.15913351002425,13.050155590174311,6.570935875077699,36.791398586437396,14.744438630672413,28.747574335920245,4.902383762700591,13.437110577420457,23.731633350255706,19.531606241115,0.8848133397165696,6.264394572275079,14.534903932368351,7.250436759091965,3.3222335288164557,29.322233528816454,13.9970278599938,4.4535461130739185,5.0617730934969325,9.377618666953873,0.8276645541927825,8.893241362694717,17.613849994607037,19.764455624040036,36.39161112255932,0.41496858131980663,9.726679999262723,29.33946978591027,16.875178886063303,9.153994395144304,11.898070431606682,13.927016662344432,15.586571051290203,19.11052775687239,17.584910030448523,10.882757232438264
21,"Guzman, R. K.",4.556921874010672,1.5091076438116773,4.545251835653573,4.528028465182715,4.462851622604146,4.583590787345033,4.636629588283768,4.524474056261296,4.668158381541233,4.5791330615966395,4.533877283868479,4.596192718406793,4.645403475569851,4.652313789219467,4.526626033384581,4.7528750631246774,4.547349486676964,4.501707402211582,4.554478873745472,4.700509691482774,4.564874215935741,0.44659375653887207,20.136199040497914,6.891576877585065,15.262796225892552,7.739344518431604,27.16355930554967,4.897291158747658,8.92780214032244,17.78551947518982,17.988784782254903,17.930953208198197,43.505176687773925,13.396198767923984,26.62978667806047,37.13744176418707,15.090481808422085,29.09361751366992,19.95557822855204,13.78315375517013,24.07767652800538,19.877649418864674,11.848616594065078,12.87483232229983,7.440473555059012,7.596479936841638,3.668276706566129,29.66827670656613,14.343071037743472,13.706681516971427,20.593135551737404,9.723661844703546,17.726998815798108,18.132525903139108,17.95989317235671,20.11049880178971,36.737654300308996,18.18969217450136,19.79940317627512,14.842756481829973,17.221222063812977,9.500037572893977,12.244113609356354,14.100038251219269,15.932614229039876,19.456570934622064,17.930953208198197,43.877072107502734
